,lane,x,y,yaw,width
1227,-1,51.0089225769043,330.56195068359375,0.03069334849715233,4.0
1228,1,51.01106643676758,326.56195068359375,180.03070068359375,4.0
1229,-1,52.0089225769043,330.5624694824219,0.03069334849715233,4.0
1230,1,52.01106643676758,326.5624694824219,180.03070068359375,4.0
1231,-1,53.0089225769043,330.5630187988281,0.03069334849715233,4.0
1232,1,53.01106643676758,326.5630187988281,180.03070068359375,4.0
1233,-1,54.0089225769043,330.56353759765625,0.03069334849715233,4.0
1234,1,54.01106643676758,326.56353759765625,180.03070068359375,4.0
1235,-1,55.0089225769043,330.5640869140625,0.03069334849715233,4.0
1236,1,55.01106643676758,326.5640869140625,180.03070068359375,4.0
1237,-1,56.0089225769043,330.5646057128906,0.03069334849715233,4.0
1238,1,56.01106643676758,326.5646057128906,180.03070068359375,4.0
1239,-1,57.0089225769043,330.5651550292969,0.03069334849715233,4.0
1240,1,57.01106643676758,326.5651550292969,180.03070068359375,4.0
1241,-1,58.0089225769043,330.5657043457031,0.03069334849715233,4.0
1242,1,58.01106643676758,326.5657043457031,180.03070068359375,4.0
1243,-1,59.0089225769043,330.56622314453125,0.03069334849715233,4.0
1244,1,59.01106643676758,326.56622314453125,180.03070068359375,4.0
1245,-1,60.0089225769043,330.5667724609375,0.03069334849715233,4.0
1246,1,60.01106643676758,326.5667724609375,180.03070068359375,4.0
1247,-1,61.0089225769043,330.5672912597656,0.03069334849715233,4.0
1248,1,61.01106643676758,326.5672912597656,180.03070068359375,4.0
1249,-1,62.0089225769043,330.5678405761719,0.03069334849715233,4.0
1250,1,62.01106643676758,326.5678405761719,180.03070068359375,4.0
1251,-1,63.0089225769043,330.568359375,0.03069334849715233,4.0
1252,1,63.01106643676758,326.568359375,180.03070068359375,4.0
1253,-1,64.00892639160156,330.56890869140625,0.03069334849715233,4.0
1254,1,64.01106262207031,326.56890869140625,180.03070068359375,4.0
1255,-1,65.00892639160156,330.5694274902344,0.03069334849715233,4.0
1256,1,65.01106262207031,326.5694274902344,180.03070068359375,4.0
1257,-1,66.00892639160156,330.5699768066406,0.03069334849715233,4.0
1258,1,66.01106262207031,326.5699768066406,180.03070068359375,4.0
1259,-1,67.00892639160156,330.5705261230469,0.03069334849715233,4.0
1260,1,67.01106262207031,326.5705261230469,180.03070068359375,4.0
1261,-1,68.00892639160156,330.571044921875,0.03069334849715233,4.0
1262,1,68.01106262207031,326.571044921875,180.03070068359375,4.0
1263,-1,69.00892639160156,330.57159423828125,0.03069334849715233,4.0
1264,1,69.01106262207031,326.57159423828125,180.03070068359375,4.0
1265,-1,70.00892639160156,330.5721130371094,0.03069334849715233,4.0
1266,1,70.01106262207031,326.5721130371094,180.03070068359375,4.0
1267,-1,71.00892639160156,330.5726623535156,0.03069334849715233,4.0
1268,1,71.01106262207031,326.5726623535156,180.03070068359375,4.0
1269,-1,72.00892639160156,330.57318115234375,0.03069334849715233,4.0
1270,1,72.01106262207031,326.57318115234375,180.03070068359375,4.0
1271,-1,73.00892639160156,330.57373046875,0.03069334849715233,4.0
1272,1,73.01106262207031,326.57373046875,180.03070068359375,4.0
1273,-1,74.00892639160156,330.5742492675781,0.03069334849715233,4.0
1274,1,74.01106262207031,326.5742492675781,180.03070068359375,4.0
1275,-1,75.00892639160156,330.5747985839844,0.03069334849715233,4.0
1276,1,75.01106262207031,326.5747985839844,180.03070068359375,4.0
1277,-1,76.00892639160156,330.5753479003906,0.03069334849715233,4.0
1278,1,76.01106262207031,326.5753479003906,180.03070068359375,4.0
1279,-1,77.00892639160156,330.57586669921875,0.03069334849715233,4.0
1280,1,77.01106262207031,326.57586669921875,180.03070068359375,4.0
1281,-1,78.00892639160156,330.576416015625,0.03069334849715233,4.0
1282,1,78.01106262207031,326.576416015625,180.03070068359375,4.0
1283,-1,79.00892639160156,330.5769348144531,0.03069334849715233,4.0
1284,1,79.01106262207031,326.5769348144531,180.03070068359375,4.0
1285,-1,101.6189193725586,330.58905029296875,0.03069334849715233,4.0
1286,1,101.62105560302734,326.58905029296875,180.03070068359375,4.0
1287,-1,102.6189193725586,330.589599609375,0.03069334849715233,4.0
1288,1,102.62105560302734,326.589599609375,180.03070068359375,4.0
1289,-1,103.6197738647461,330.5899963378906,0.006118634715676308,4.0
1290,1,103.62020111083984,326.5899963378906,180.00611877441406,4.0
1291,-1,104.6197738647461,330.5901184082031,0.006118634715676308,4.0
1292,1,104.62020111083984,326.5901184082031,180.00611877441406,4.0
1293,-1,105.6197738647461,330.5902099609375,0.006118634715676308,4.0
1294,1,105.62020111083984,326.5902099609375,180.00611877441406,4.0
1295,-1,106.6197738647461,330.59033203125,0.006118634715676308,4.0
1296,1,106.62020111083984,326.59033203125,180.00611877441406,4.0
1297,-1,107.6197738647461,330.5904235839844,0.006118634715676308,4.0
1298,1,107.62020111083984,326.5904235839844,180.00611877441406,4.0
1299,-1,108.6197738647461,330.5905456542969,0.006118634715676308,4.0
1300,1,108.62020111083984,326.5905456542969,180.00611877441406,4.0
1301,-1,109.6197738647461,330.59063720703125,0.006118634715676308,4.0
1302,1,109.62020111083984,326.59063720703125,180.00611877441406,4.0
1303,-1,110.6197738647461,330.59075927734375,0.006118634715676308,4.0
1304,1,110.62020111083984,326.59075927734375,180.00611877441406,4.0
1305,-1,111.6197738647461,330.5908508300781,0.006118634715676308,4.0
1306,1,111.62020111083984,326.5908508300781,180.00611877441406,4.0
1307,-1,112.6197738647461,330.5909729003906,0.006118634715676308,4.0
1308,1,112.62020111083984,326.5909729003906,180.00611877441406,4.0
1309,-1,113.6197738647461,330.591064453125,0.006118634715676308,4.0
1310,1,113.62020111083984,326.591064453125,180.00611877441406,4.0
1311,-1,114.6197738647461,330.5911865234375,0.006118634715676308,4.0
1312,1,114.62020111083984,326.5911865234375,180.00611877441406,4.0
1313,-1,115.6197738647461,330.5912780761719,0.006118634715676308,4.0
1314,1,115.62020111083984,326.5912780761719,180.00611877441406,4.0
1315,-1,116.6197738647461,330.5914001464844,0.006118634715676308,4.0
1316,1,116.62020111083984,326.5914001464844,180.00611877441406,4.0
1317,-1,117.6197738647461,330.59149169921875,0.006118634715676308,4.0
1318,1,117.62020111083984,326.59149169921875,180.00611877441406,4.0
1319,-1,118.6197738647461,330.59161376953125,0.006118634715676308,4.0
1320,1,118.62020111083984,326.59161376953125,180.00611877441406,4.0
1321,-1,119.61978149414062,330.5917053222656,0.006118634715676308,4.0
1322,1,119.62020874023438,326.5917053222656,180.00611877441406,4.0
1323,-1,120.61978149414062,330.5918273925781,0.006118634715676308,4.0
1324,1,120.62020874023438,326.5918273925781,180.00611877441406,4.0
1325,-1,121.61978149414062,330.5919189453125,0.006118634715676308,4.0
1326,1,121.62020874023438,326.5919189453125,180.00611877441406,4.0
1327,-1,122.61978149414062,330.592041015625,0.006118634715676308,4.0
1328,1,122.62020874023438,326.592041015625,180.00611877441406,4.0
1329,-1,123.61978149414062,330.5921325683594,0.006118634715676308,4.0
1330,1,123.62020874023438,326.5921325683594,180.00611877441406,4.0
1331,-1,124.61978149414062,330.5922546386719,0.006118634715676308,4.0
1332,1,124.62020874023438,326.5922546386719,180.00611877441406,4.0
1333,-1,125.61978149414062,330.59234619140625,0.006118634715676308,4.0
1334,1,125.62020874023438,326.59234619140625,180.00611877441406,4.0
1335,-1,126.61978149414062,330.59246826171875,0.006118634715676308,4.0
1336,1,126.62020874023438,326.59246826171875,180.00611877441406,4.0
1337,-1,127.61978149414062,330.5925598144531,0.006118634715676308,4.0
1338,1,127.62020874023438,326.5925598144531,180.00611877441406,4.0
1339,-1,128.61978149414062,330.5926818847656,0.006118634715676308,4.0
1340,1,128.62020874023438,326.5926818847656,180.00611877441406,4.0
1341,-1,129.61978149414062,330.5927734375,0.006118634715676308,4.0
1342,1,129.62020874023438,326.5927734375,180.00611877441406,4.0
1343,-1,130.61978149414062,330.5928955078125,0.006118634715676308,4.0
1344,1,130.62020874023438,326.5928955078125,180.00611877441406,4.0
1345,-1,131.61978149414062,330.5929870605469,0.006118634715676308,4.0
1346,1,131.62020874023438,326.5929870605469,180.00611877441406,4.0
1347,-1,132.61978149414062,330.5931091308594,0.006118634715676308,4.0
1348,1,132.62020874023438,326.5931091308594,180.00611877441406,4.0
1349,-1,133.61978149414062,330.59320068359375,0.006118634715676308,4.0
1350,1,133.62020874023438,326.59320068359375,180.00611877441406,4.0
1351,-1,134.61978149414062,330.59332275390625,0.006118634715676308,4.0
1352,1,134.62020874023438,326.59332275390625,180.00611877441406,4.0
1353,-1,135.61978149414062,330.5934143066406,0.006118634715676308,4.0
1354,1,135.62020874023438,326.5934143066406,180.00611877441406,4.0
1355,-1,136.61978149414062,330.5935363769531,0.006118634715676308,4.0
1356,1,136.62020874023438,326.5935363769531,180.00611877441406,4.0
1357,-1,137.61978149414062,330.5936279296875,0.006118634715676308,4.0
1358,1,137.62020874023438,326.5936279296875,180.00611877441406,4.0
1359,-1,138.61978149414062,330.59375,0.006118634715676308,4.0
1360,1,138.62020874023438,326.59375,180.00611877441406,4.0
1361,-1,139.61978149414062,330.5938415527344,0.006118634715676308,4.0
1362,1,139.62020874023438,326.5938415527344,180.00611877441406,4.0
1363,-1,140.61978149414062,330.5939636230469,0.006118634715676308,4.0
1364,1,140.62020874023438,326.5939636230469,180.00611877441406,4.0
1365,-1,141.61978149414062,330.59405517578125,0.006118634715676308,4.0
1366,1,141.62020874023438,326.59405517578125,180.00611877441406,4.0
1367,-1,142.61978149414062,330.59417724609375,0.006118634715676308,4.0
1368,1,142.62020874023438,326.59417724609375,180.00611877441406,4.0
1369,-1,143.61978149414062,330.5942687988281,0.006118634715676308,4.0
1370,1,143.62020874023438,326.5942687988281,180.00611877441406,4.0
1371,-1,144.61978149414062,330.5943908691406,0.006118634715676308,4.0
1372,1,144.62020874023438,326.5943908691406,180.00611877441406,4.0
1373,-1,145.61978149414062,330.594482421875,0.006118634715676308,4.0
1374,1,145.62020874023438,326.594482421875,180.00611877441406,4.0
1375,-1,146.61978149414062,330.5946044921875,0.006118634715676308,4.0
1376,1,146.62020874023438,326.5946044921875,180.00611877441406,4.0
1377,-1,147.61978149414062,330.5946960449219,0.006118634715676308,4.0
1378,1,147.62020874023438,326.5946960449219,180.00611877441406,4.0
1379,-1,148.61978149414062,330.5948181152344,0.006118634715676308,4.0
1380,1,148.62020874023438,326.5948181152344,180.00611877441406,4.0
1381,-1,149.61978149414062,330.59490966796875,0.006118634715676308,4.0
1382,1,149.62020874023438,326.59490966796875,180.00611877441406,4.0
1383,-1,150.61978149414062,330.59503173828125,0.006118634715676308,4.0
1384,1,150.62020874023438,326.59503173828125,180.00611877441406,4.0
1385,-1,151.61978149414062,330.5951232910156,0.006118634715676308,4.0
1386,1,151.62020874023438,326.5951232910156,180.00611877441406,4.0
1387,-1,152.61978149414062,330.5952453613281,0.006118634715676308,4.0
1388,1,152.62020874023438,326.5952453613281,180.00611877441406,4.0
1389,-1,153.61978149414062,330.5953369140625,0.006118634715676308,4.0
1390,1,153.62020874023438,326.5953369140625,180.00611877441406,4.0
1391,-1,154.61978149414062,330.595458984375,0.006118634715676308,4.0
1392,1,154.62020874023438,326.595458984375,180.00611877441406,4.0
1393,-1,155.61978149414062,330.5955505371094,0.006118634715676308,4.0
1394,1,155.62020874023438,326.5955505371094,180.00611877441406,4.0
1395,-1,156.61978149414062,330.5956726074219,0.006118634715676308,4.0
1396,1,156.62020874023438,326.5956726074219,180.00611877441406,4.0
1397,-1,157.61978149414062,330.59576416015625,0.006118634715676308,4.0
1398,1,157.62020874023438,326.59576416015625,180.00611877441406,4.0
1399,-1,158.61978149414062,330.59588623046875,0.006118634715676308,4.0
1400,1,158.62020874023438,326.59588623046875,180.00611877441406,4.0
1401,-1,159.61978149414062,330.5959777832031,0.006118634715676308,4.0
1402,1,159.62020874023438,326.5959777832031,180.00611877441406,4.0
1403,-1,160.61978149414062,330.5960998535156,0.006118634715676308,4.0
1404,1,160.62020874023438,326.5960998535156,180.00611877441406,4.0
1405,-1,161.61978149414062,330.59619140625,0.006118634715676308,4.0
1406,1,161.62020874023438,326.59619140625,180.00611877441406,4.0
1407,-1,162.61978149414062,330.5963134765625,0.006118634715676308,4.0
1408,1,162.62020874023438,326.5963134765625,180.00611877441406,4.0
1409,-1,163.61978149414062,330.5964050292969,0.006118634715676308,4.0
1410,1,163.62020874023438,326.5964050292969,180.00611877441406,4.0
1411,-1,164.61978149414062,330.5965270996094,0.006118634715676308,4.0
1412,1,164.62020874023438,326.5965270996094,180.00611877441406,4.0
1413,-1,165.61978149414062,330.59661865234375,0.006118634715676308,4.0
1414,1,165.62020874023438,326.59661865234375,180.00611877441406,4.0
1415,-1,166.61978149414062,330.59674072265625,0.006118634715676308,4.0
1416,1,166.62020874023438,326.59674072265625,180.00611877441406,4.0
1417,-1,167.61978149414062,330.5968322753906,0.006118634715676308,4.0
1418,1,167.62020874023438,326.5968322753906,180.00611877441406,4.0
1419,-1,168.61978149414062,330.5969543457031,0.006118634715676308,4.0
1420,1,168.62020874023438,326.5969543457031,180.00611877441406,4.0
1421,-1,169.61978149414062,330.5970458984375,0.006118634715676308,4.0
1422,1,169.62020874023438,326.5970458984375,180.00611877441406,4.0
1423,-1,170.61978149414062,330.59716796875,0.006118634715676308,4.0
1424,1,170.62020874023438,326.59716796875,180.00611877441406,4.0
1425,-1,171.61978149414062,330.5972595214844,0.006118634715676308,4.0
1426,1,171.62020874023438,326.5972595214844,180.00611877441406,4.0
1427,-1,172.61978149414062,330.5973815917969,0.006118634715676308,4.0
1428,1,172.62020874023438,326.5973815917969,180.00611877441406,4.0
1429,-1,173.61978149414062,330.59747314453125,0.006118634715676308,4.0
1430,1,173.62020874023438,326.59747314453125,180.00611877441406,4.0
1431,-1,174.61978149414062,330.59759521484375,0.006118634715676308,4.0
1432,1,174.62020874023438,326.59759521484375,180.00611877441406,4.0
1433,-1,175.61978149414062,330.5976867675781,0.006118634715676308,4.0
1434,1,175.62020874023438,326.5976867675781,180.00611877441406,4.0
1435,-1,176.61978149414062,330.5978088378906,0.006118634715676308,4.0
1436,1,176.62020874023438,326.5978088378906,180.00611877441406,4.0
1437,-1,177.61978149414062,330.597900390625,0.006118634715676308,4.0
1438,1,177.62020874023438,326.597900390625,180.00611877441406,4.0
1439,-1,178.61978149414062,330.5980224609375,0.006118634715676308,4.0
1440,1,178.62020874023438,326.5980224609375,180.00611877441406,4.0
1441,-1,179.61978149414062,330.5981140136719,0.006118634715676308,4.0
1442,1,179.62020874023438,326.5981140136719,180.00611877441406,4.0
1443,-1,180.61978149414062,330.5982360839844,0.006118634715676308,4.0
1444,1,180.62020874023438,326.5982360839844,180.00611877441406,4.0
1445,-1,181.61978149414062,330.59832763671875,0.006118634715676308,4.0
1446,1,181.62020874023438,326.59832763671875,180.00611877441406,4.0
1447,-1,182.61978149414062,330.59844970703125,0.006118634715676308,4.0
1448,1,182.62020874023438,326.59844970703125,180.00611877441406,4.0
1449,-1,183.61978149414062,330.5985412597656,0.006118634715676308,4.0
1450,1,183.62020874023438,326.5985412597656,180.00611877441406,4.0
1451,-1,184.61978149414062,330.5986633300781,0.006118634715676308,4.0
1452,1,184.62020874023438,326.5986633300781,180.00611877441406,4.0
1453,-1,185.61978149414062,330.5987548828125,0.006118634715676308,4.0
1454,1,185.62020874023438,326.5987548828125,180.00611877441406,4.0
1455,-1,186.61978149414062,330.598876953125,0.006118634715676308,4.0
1456,1,186.62020874023438,326.598876953125,180.00611877441406,4.0
1457,-1,187.61978149414062,330.5989685058594,0.006118634715676308,4.0
1458,1,187.62020874023438,326.5989685058594,180.00611877441406,4.0
1459,-1,188.61978149414062,330.5990905761719,0.006118634715676308,4.0
1460,1,188.62020874023438,326.5990905761719,180.00611877441406,4.0
1461,-1,189.61978149414062,330.59918212890625,0.006118634715676308,4.0
1462,1,189.62020874023438,326.59918212890625,180.00611877441406,4.0
1463,-1,190.61978149414062,330.59930419921875,0.006118634715676308,4.0
1464,1,190.62020874023438,326.59930419921875,180.00611877441406,4.0
1465,-1,191.61978149414062,330.5993957519531,0.006118634715676308,4.0
1466,1,191.62020874023438,326.5993957519531,180.00611877441406,4.0
1467,-1,192.61978149414062,330.5995178222656,0.006118634715676308,4.0
1468,1,192.62020874023438,326.5995178222656,180.00611877441406,4.0
1469,-1,193.61978149414062,330.599609375,0.006118634715676308,4.0
1470,1,193.62020874023438,326.599609375,180.00611877441406,4.0
1471,-1,194.61978149414062,330.5997314453125,0.006118634715676308,4.0
1472,1,194.62020874023438,326.5997314453125,180.00611877441406,4.0
1473,-1,195.61978149414062,330.5998229980469,0.006118634715676308,4.0
1474,1,195.62020874023438,326.5998229980469,180.00611877441406,4.0
1475,-1,196.61978149414062,330.5999450683594,0.006118634715676308,4.0
1476,1,196.62020874023438,326.5999450683594,180.00611877441406,4.0
1477,-1,197.61978149414062,330.60003662109375,0.006118634715676308,4.0
1478,1,197.62020874023438,326.60003662109375,180.00611877441406,4.0
1479,-1,198.61978149414062,330.60015869140625,0.006118634715676308,4.0
1480,1,198.62020874023438,326.60015869140625,180.00611877441406,4.0
1481,-1,199.61978149414062,330.6002502441406,0.006118634715676308,4.0
1482,1,199.62020874023438,326.6002502441406,180.00611877441406,4.0
1483,-1,200.61978149414062,330.6003723144531,0.006118634715676308,4.0
1484,1,200.62020874023438,326.6003723144531,180.00611877441406,4.0
1485,-1,201.61978149414062,330.6004638671875,0.006118634715676308,4.0
1486,1,201.62020874023438,326.6004638671875,180.00611877441406,4.0
1487,-1,202.61978149414062,330.6005859375,0.006118634715676308,4.0
1488,1,202.62020874023438,326.6005859375,180.00611877441406,4.0
1489,-1,203.61978149414062,330.6006774902344,0.006118634715676308,4.0
1490,1,203.62020874023438,326.6006774902344,180.00611877441406,4.0
1491,-1,204.61978149414062,330.6007995605469,0.006118634715676308,4.0
1492,1,204.62020874023438,326.6007995605469,180.00611877441406,4.0
1493,-1,205.61978149414062,330.60089111328125,0.006118634715676308,4.0
1494,1,205.62020874023438,326.60089111328125,180.00611877441406,4.0
1495,-1,206.61978149414062,330.60101318359375,0.006118634715676308,4.0
1496,1,206.62020874023438,326.60101318359375,180.00611877441406,4.0
1497,-1,207.61978149414062,330.6011047363281,0.006118634715676308,4.0
1498,1,207.62020874023438,326.6011047363281,180.00611877441406,4.0
1499,-1,208.61978149414062,330.6012268066406,0.006118634715676308,4.0
1500,1,208.62020874023438,326.6012268066406,180.00611877441406,4.0
1501,-1,209.61978149414062,330.601318359375,0.006118634715676308,4.0
1502,1,209.62020874023438,326.601318359375,180.00611877441406,4.0
1503,-1,210.61978149414062,330.6014404296875,0.006118634715676308,4.0
1504,1,210.62020874023438,326.6014404296875,180.00611877441406,4.0
1505,-1,211.61978149414062,330.6015319824219,0.006118634715676308,4.0
1506,1,211.62020874023438,326.6015319824219,180.00611877441406,4.0
1507,-1,212.61978149414062,330.6016540527344,0.006118634715676308,4.0
1508,1,212.62020874023438,326.6016540527344,180.00611877441406,4.0
1509,-1,213.61978149414062,330.60174560546875,0.006118634715676308,4.0
1510,1,213.62020874023438,326.60174560546875,180.00611877441406,4.0
1511,-1,214.61978149414062,330.60186767578125,0.006118634715676308,4.0
1512,1,214.62020874023438,326.60186767578125,180.00611877441406,4.0
1513,-1,215.61978149414062,330.6019592285156,0.006118634715676308,4.0
1514,1,215.62020874023438,326.6019592285156,180.00611877441406,4.0
1515,-1,216.61978149414062,330.6020812988281,0.006118634715676308,4.0
1516,1,216.62020874023438,326.6020812988281,180.00611877441406,4.0
1517,-1,217.61978149414062,330.6021728515625,0.006118634715676308,4.0
1518,1,217.62020874023438,326.6021728515625,180.00611877441406,4.0
1519,-1,218.61978149414062,330.602294921875,0.006118634715676308,4.0
1520,1,218.62020874023438,326.602294921875,180.00611877441406,4.0
1521,-1,219.61978149414062,330.6023864746094,0.006118634715676308,4.0
1522,1,219.62020874023438,326.6023864746094,180.00611877441406,4.0
1523,-1,220.61978149414062,330.6025085449219,0.006118634715676308,4.0
1524,1,220.62020874023438,326.6025085449219,180.00611877441406,4.0
1525,-1,221.61978149414062,330.60260009765625,0.006118634715676308,4.0
1526,1,221.62020874023438,326.60260009765625,180.00611877441406,4.0
1527,-1,222.61978149414062,330.60272216796875,0.006118634715676308,4.0
1528,1,222.62020874023438,326.60272216796875,180.00611877441406,4.0
1529,-1,223.61978149414062,330.6028137207031,0.006118634715676308,4.0
1530,1,223.62020874023438,326.6028137207031,180.00611877441406,4.0
1531,-1,224.61978149414062,330.6029357910156,0.006118634715676308,4.0
1532,1,224.62020874023438,326.6029357910156,180.00611877441406,4.0
1533,-1,225.61978149414062,330.60302734375,0.006118634715676308,4.0
1534,1,225.62020874023438,326.60302734375,180.00611877441406,4.0
1535,-1,226.61978149414062,330.6031494140625,0.006118634715676308,4.0
1536,1,226.62020874023438,326.6031494140625,180.00611877441406,4.0
1537,-1,227.61978149414062,330.6032409667969,0.006118634715676308,4.0
1538,1,227.62020874023438,326.6032409667969,180.00611877441406,4.0
1539,-1,228.61978149414062,330.6033630371094,0.006118634715676308,4.0
1540,1,228.62020874023438,326.6033630371094,180.00611877441406,4.0
1541,-1,229.61978149414062,330.60345458984375,0.006118634715676308,4.0
1542,1,229.62020874023438,326.60345458984375,180.00611877441406,4.0
1543,-1,230.61978149414062,330.60357666015625,0.006118634715676308,4.0
1544,1,230.62020874023438,326.60357666015625,180.00611877441406,4.0
1545,-1,231.61978149414062,330.6036682128906,0.006118634715676308,4.0
1546,1,231.62020874023438,326.6036682128906,180.00611877441406,4.0
1547,-1,232.61978149414062,330.6037902832031,0.006118634715676308,4.0
1548,1,232.62020874023438,326.6037902832031,180.00611877441406,4.0
1549,-1,233.61978149414062,330.6038818359375,0.006118634715676308,4.0
1550,1,233.62020874023438,326.6038818359375,180.00611877441406,4.0
1551,-1,234.61978149414062,330.60400390625,0.006118634715676308,4.0
1552,1,234.62020874023438,326.60400390625,180.00611877441406,4.0
1553,-1,235.61978149414062,330.6040954589844,0.006118634715676308,4.0
1554,1,235.62020874023438,326.6040954589844,180.00611877441406,4.0
1555,-1,236.61978149414062,330.6042175292969,0.006118634715676308,4.0
1556,1,236.62020874023438,326.6042175292969,180.00611877441406,4.0
1557,-1,237.61978149414062,330.60430908203125,0.006118634715676308,4.0
1558,1,237.62020874023438,326.60430908203125,180.00611877441406,4.0
1559,-1,238.61978149414062,330.60443115234375,0.006118634715676308,4.0
1560,1,238.62020874023438,326.60443115234375,180.00611877441406,4.0
1561,-1,239.61978149414062,330.6045227050781,0.006118634715676308,4.0
1562,1,239.62020874023438,326.6045227050781,180.00611877441406,4.0
1563,-1,240.61978149414062,330.6046447753906,0.006118634715676308,4.0
1564,1,240.62020874023438,326.6046447753906,180.00611877441406,4.0
1565,-1,241.61978149414062,330.604736328125,0.006118634715676308,4.0
1566,1,241.62020874023438,326.604736328125,180.00611877441406,4.0
1567,-1,242.61978149414062,330.6048583984375,0.006118634715676308,4.0
1568,1,242.62020874023438,326.6048583984375,180.00611877441406,4.0
1569,-1,243.61978149414062,330.6049499511719,0.006118634715676308,4.0
1570,1,243.62020874023438,326.6049499511719,180.00611877441406,4.0
1571,-1,244.61978149414062,330.6050720214844,0.006118634715676308,4.0
1572,1,244.62020874023438,326.6050720214844,180.00611877441406,4.0
1573,-1,245.61978149414062,330.60516357421875,0.006118634715676308,4.0
1574,1,245.62020874023438,326.60516357421875,180.00611877441406,4.0
1575,-1,246.61978149414062,330.60528564453125,0.006118634715676308,4.0
1576,1,246.62020874023438,326.60528564453125,180.00611877441406,4.0
1577,-1,247.61978149414062,330.6053771972656,0.006118634715676308,4.0
1578,1,247.62020874023438,326.6053771972656,180.00611877441406,4.0
1579,-1,248.61978149414062,330.6054992675781,0.006118634715676308,4.0
1580,1,248.62020874023438,326.6054992675781,180.00611877441406,4.0
1581,-1,249.61978149414062,330.6055908203125,0.006118634715676308,4.0
1582,1,249.62020874023438,326.6055908203125,180.00611877441406,4.0
1583,-1,250.61978149414062,330.605712890625,0.006118634715676308,4.0
1584,1,250.62020874023438,326.605712890625,180.00611877441406,4.0
1585,-1,251.61978149414062,330.6058044433594,0.006118634715676308,4.0
1586,1,251.62020874023438,326.6058044433594,180.00611877441406,4.0
1587,-1,252.61978149414062,330.6059265136719,0.006118634715676308,4.0
1588,1,252.62020874023438,326.6059265136719,180.00611877441406,4.0
1589,-1,253.61978149414062,330.60601806640625,0.006118634715676308,4.0
1590,1,253.62020874023438,326.60601806640625,180.00611877441406,4.0
1591,-1,254.61978149414062,330.60614013671875,0.006118634715676308,4.0
1592,1,254.62020874023438,326.60614013671875,180.00611877441406,4.0
1593,-1,255.61978149414062,330.6062316894531,0.006118634715676308,4.0
1594,1,255.62020874023438,326.6062316894531,180.00611877441406,4.0
1595,-1,256.6197814941406,330.6063537597656,0.006118634715676308,4.0
1596,1,256.6202087402344,326.6063537597656,180.00611877441406,4.0
1597,-1,257.6197814941406,330.6064453125,0.006118634715676308,4.0
1598,1,257.6202087402344,326.6064453125,180.00611877441406,4.0
1599,-1,258.6197814941406,330.6065673828125,0.006118634715676308,4.0
1600,1,258.6202087402344,326.6065673828125,180.00611877441406,4.0
1601,-1,259.6197814941406,330.6066589355469,0.006118634715676308,4.0
1602,1,259.6202087402344,326.6066589355469,180.00611877441406,4.0
1603,-1,260.6197814941406,330.6067810058594,0.006118634715676308,4.0
1604,1,260.6202087402344,326.6067810058594,180.00611877441406,4.0
1605,-1,261.6197814941406,330.60687255859375,0.006118634715676308,4.0
1606,1,261.6202087402344,326.60687255859375,180.00611877441406,4.0
1607,-1,262.6197814941406,330.60699462890625,0.006118634715676308,4.0
1608,1,262.6202087402344,326.60699462890625,180.00611877441406,4.0
1609,-1,263.6197814941406,330.6070861816406,0.006118634715676308,4.0
1610,1,263.6202087402344,326.6070861816406,180.00611877441406,4.0
1611,-1,264.6197814941406,330.6072082519531,0.006118634715676308,4.0
1612,1,264.6202087402344,326.6072082519531,180.00611877441406,4.0
1613,-1,265.6197814941406,330.6072998046875,0.006118634715676308,4.0
1614,1,265.6202087402344,326.6072998046875,180.00611877441406,4.0
1615,-1,266.6197814941406,330.607421875,0.006118634715676308,4.0
1616,1,266.6202087402344,326.607421875,180.00611877441406,4.0
1617,-1,267.6197814941406,330.6075134277344,0.006118634715676308,4.0
1618,1,267.6202087402344,326.6075134277344,180.00611877441406,4.0
1619,-1,268.6197814941406,330.6076354980469,0.006118634715676308,4.0
1620,1,268.6202087402344,326.6076354980469,180.00611877441406,4.0
1621,-1,269.6197814941406,330.60772705078125,0.006118634715676308,4.0
1622,1,269.6202087402344,326.60772705078125,180.00611877441406,4.0
1623,-1,270.6197814941406,330.60784912109375,0.006118634715676308,4.0
1624,1,270.6202087402344,326.60784912109375,180.00611877441406,4.0
1625,-1,271.6197814941406,330.6079406738281,0.006118634715676308,4.0
1626,1,271.6202087402344,326.6079406738281,180.00611877441406,4.0
1627,-1,272.6197814941406,330.6080627441406,0.006118634715676308,4.0
1628,1,272.6202087402344,326.6080627441406,180.00611877441406,4.0
1629,-1,273.6197814941406,330.608154296875,0.006118634715676308,4.0
1630,1,273.6202087402344,326.608154296875,180.00611877441406,4.0
1631,-1,274.6197814941406,330.6082763671875,0.006118634715676308,4.0
1632,1,274.6202087402344,326.6082763671875,180.00611877441406,4.0
1633,-1,275.6197814941406,330.6083679199219,0.006118634715676308,4.0
1634,1,275.6202087402344,326.6083679199219,180.00611877441406,4.0
1635,-1,276.6197814941406,330.6084899902344,0.006118634715676308,4.0
1636,1,276.6202087402344,326.6084899902344,180.00611877441406,4.0
1637,-1,277.6197814941406,330.60858154296875,0.006118634715676308,4.0
1638,1,277.6202087402344,326.60858154296875,180.00611877441406,4.0
1639,-1,278.6197814941406,330.60870361328125,0.006118634715676308,4.0
